"","depth","Therm_con","rsq","ste","test"
"128",16.1002,3.39072033489763,0.965416701099711,0.00332007164036123,"2018_08_MLS"
"129",16.2267,3.41899858422504,0.969632551651972,0.00307868500801018,"2018_08_MLS"
"130",16.3532,3.48468951355365,0.965561953133888,0.0032235077310393,"2018_08_MLS"
"131",16.4797,3.58988677607098,0.969450805045683,0.00294116823171633,"2018_08_MLS"
"132",16.6062,3.65333892353075,0.964146208294363,0.00313956698325935,"2018_08_MLS"
"133",16.7327,3.5666152156816,0.958107296402422,0.00348714080019029,"2018_08_MLS"
"134",16.8592,3.4864128819317,0.959322157834438,0.00351302724969099,"2018_08_MLS"
"135",16.9856,3.39670092345909,0.962357754321702,0.00346318585190812,"2018_08_MLS"
"136",17.1121,3.39807120851389,0.96113881418174,0.00351962271022571,"2018_08_MLS"
"137",17.2386,3.39090537267009,0.961080135142676,0.00352983017560423,"2018_08_MLS"
"138",17.3651,3.36569188453558,0.959968845082046,0.00360877458500091,"2018_08_MLS"
"139",17.4916,3.39104169402051,0.961716610795261,0.0034995493445996,"2018_08_MLS"
"140",17.6181,3.45808284769811,0.957881952855091,0.00360666947699176,"2018_08_MLS"
"141",17.7446,3.5433206119225,0.957861626891755,0.00352079439681908,"2018_08_MLS"
"142",17.8711,3.63597455636622,0.955239435844419,0.00354106940585348,"2018_08_MLS"
"143",17.9976,3.66107138374325,0.962683325897695,0.00319863852483708,"2018_08_MLS"
"144",18.1241,3.62462974390358,0.958717829424486,0.00340514672829959,"2018_08_MLS"
"145",18.2505,3.61280965759638,0.953910218787176,0.0036188210842845,"2018_08_MLS"
"146",18.377,3.52677738272158,0.957596716318038,0.00354890189595549,"2018_08_MLS"
"147",18.5035,3.2064405388431,0.959963196678794,0.00378828666724851,"2018_08_MLS"
"148",18.63,2.89145825972846,0.963952759669735,0.00397790886111201,"2018_08_MLS"
"149",18.7565,2.82419484236854,0.966176888994703,0.00394046448785795,"2018_08_MLS"
"150",18.883,2.67244401986093,0.956097440736145,0.00476923634380511,"2018_08_MLS"
"151",19.0095,2.57948543134288,0.966538061692394,0.00429038838010982,"2018_08_MLS"
"152",19.136,2.66203572979967,0.955301612412611,0.0048330959077722,"2018_08_MLS"
"153",19.2625,2.77864887476038,0.956048356293711,0.0045896290022668,"2018_08_MLS"
"154",19.389,2.94504682762258,0.950189371869073,0.0046241013130483,"2018_08_MLS"
"155",19.5155,3.05085021073751,0.952427636844324,0.00435716597320062,"2018_08_MLS"
"156",19.6419,3.08211355752812,0.941876177563482,0.00479396834493715,"2018_08_MLS"
"157",19.7684,2.98919409759983,0.946577310754321,0.00472709502202045,"2018_08_MLS"
"158",19.8949,2.9312218611357,0.935921501712296,0.00530947254888813,"2018_08_MLS"
"159",20.0214,2.83651731364981,0.942557171881919,0.00517657174342295,"2018_08_MLS"
"160",20.1479,2.77463027392677,0.933233368639614,0.00573380742776511,"2018_08_MLS"
"161",20.2744,2.87472162634,0.92860858129027,0.00573686307203267,"2018_08_MLS"
"162",20.4009,3.0748888569479,0.927128731718039,0.00542303418281652,"2018_08_MLS"
"163",20.5274,3.32479338687252,0.89889850685539,0.00599960162025239,"2018_08_MLS"
"164",20.6539,3.69750432352089,0.901441036233202,0.00531905317593597,"2018_08_MLS"
"165",20.7804,4.03299783479549,0.938688539661525,0.00376916981131319,"2018_08_MLS"
"166",20.9068,4.4223922427676,0.934125260380061,0.00357160365362286,"2018_08_MLS"
"167",21.0333,4.68392549880987,0.929033248782839,0.00350966346949191,"2018_08_MLS"
"168",21.1598,4.93977505612275,0.913489352988876,0.00370543741844181,"2018_08_MLS"
"169",21.2863,4.96356880394873,0.944284689218961,0.00291075316795447,"2018_08_MLS"
"170",21.4128,4.76648593620582,0.933693525504397,0.00332537861418348,"2018_08_MLS"
"171",21.5393,4.57149777867044,0.941686693252407,0.00323769344033091,"2018_08_MLS"
"172",21.6658,4.36813789829369,0.94667036575257,0.00323185741224622,"2018_08_MLS"
"173",21.7923,4.28362325550081,0.947242522376794,0.00327690440167374,"2018_08_MLS"
"174",21.9188,4.24956587071649,0.942251303840247,0.0034650281974419,"2018_08_MLS"
"175",22.0453,4.1559949762904,0.944630698510562,0.00346491114039992,"2018_08_MLS"
"176",22.1718,4.17827226571696,0.95119137132814,0.00322463999546349,"2018_08_MLS"
"177",22.2982,4.25323989827208,0.953615649913937,0.00308420185728995,"2018_08_MLS"
"178",22.4247,4.29726673588388,0.939805828736673,0.00350291389065884,"2018_08_MLS"
"179",22.5512,4.29117864486797,0.945386140691066,0.00333145417295237,"2018_08_MLS"
"180",22.6777,4.04328310332847,0.936013487363733,0.00384620684805703,"2018_08_MLS"
"181",22.8042,3.5498694062429,0.950895639627759,0.00380754325101048,"2018_08_MLS"
"182",22.9307,3.18314833543476,0.956407263890616,0.00398926029471325,"2018_08_MLS"
"183",23.0572,3.05742602651324,0.957496225036363,0.00409876367672564,"2018_08_MLS"
"184",23.1837,3.04816651362247,0.942046444417781,0.00483981563743035,"2018_08_MLS"
"185",23.3102,2.97108226460336,0.951340661207023,0.00452755792726805,"2018_08_MLS"
"186",23.4367,3.00523336230944,0.952252454382642,0.00443184838705715,"2018_08_MLS"
"187",23.5631,3.05760198092062,0.963869437551422,0.00376626544483271,"2018_08_MLS"
"188",23.6896,3.05754478972622,0.958862278507265,0.00402932958550728,"2018_08_MLS"
"189",23.8161,3.04477687360275,0.958780240344248,0.00405043193262697,"2018_08_MLS"
"190",23.9426,3.17724623370764,0.952243423759809,0.00419232890838352,"2018_08_MLS"
"191",24.0691,3.37613035033846,0.943525995661499,0.00431014390785327,"2018_08_MLS"
"192",24.1956,3.53971878559261,0.936969417070693,0.00435820659754599,"2018_08_MLS"
